"Load Name","PTID","Subzone","Zone"
"NYMPA-BOSPS2_NM_MOHKVY",81108,"NMPC MOHAWK VLY","MHK VL"
"NYMPA-BOSPS3_NM_MOHKVY",80613,"NMPC MOHAWK VLY","MHK VL"
"NYMPA-CH_NM_GENESEE",302190,"NMPC GENESEE","GENESE"
"NYMPA-CHS_NM_GENESEE",302200,"NMPC GENESEE","GENESE"
"NYMPA-CHS-PS_NM_GENESEE",80808,"RG&E GENESEE","GENESE"
"NYMPA-F2_NM_CENTRAL",303640,"NMPC CENTRAL","CENTRL"
"NYMPA-FA_NM_GENESEE",302609,"NMPC GENESEE","GENESE"
"NYMPA-GI_NM_CAPITAL",306189,"NMPC CAPITAL","CAPITL"
"NYMPA-GIS_NM_CAPITAL",306199,"NMPC CAPITAL","CAPITL"
"NYMPA-IL_NM_MOHAWKVY",305762,"NMPC MOHAWK VLY","MHK VL"
"NYMPA-MA_PA_NORTH",704556,"NYPA NORTH","NORTH"
"NYMPA-PL_PA_NORTH",704183,"NYPA NORTH","NORTH"
"NYMPA-PLS_PA_NORTH",704193,"NYPA NORTH","NORTH"
"NYMPA-PLS-PS_PA_NORTH",80600,"NYPA NORTH","NORTH"
"NYMPA-RP_NY_NORTH",404186,"NYSEG NORTH","NORTH"
"NYMPA-RPS_NY_NORTH",404196,"NYSEG NORTH","NORTH"
"NYMPA-RPS-PS_NY_NORTH",80942,"NYSEG NORTH","NORTH"
"NYMPA-SH_NY_MOHAWKVY",405266,"NYSEG MOHAWK VLY","MHK VL"
"NYMPA-SHS_NY_MOHAWKVY",405267,"NYSEG MOHAWK VLY","MHK VL"
"NYMPA-SK_NM_CENTRAL",303188,"NMPC CENTRAL","CENTRL"
"NYMPA-SKS_NM_CENTRAL",303198,"NMPC CENTRAL","CENTRL"
"NYMPA-SKS-PS_NM_CENTRAL",80754,"NMPC CENTRAL","CENTRL"
"NYMPA-SP_RG_GENESEE",802184,"RG&E GENESEE","GENESE"
"NYMPA-SPS_RG_GENESEE",802194,"RG&E GENESEE","GENESE"
"NYMPA-SPS-PS_RG_GENESEE",80780,"RG&E GENESEE","GENESE"
"NYMPA-WE_NM_WEST",301611,"NMPC WEST","WEST"
"NYMPAFAS_NM_GENESEE",302610,"NMPC GENESEE","GENESE"
"NYMPAFS2_NM_CENTRAL",303641,"NMPC CENTRAL","CENTRL"
"NYMPAILS_NM_MOHAWKVY",305763,"NMPC MOHAWK VLY","MHK VL"
"NYMPAMAS_PA_NORTH",704557,"NYPA NORTH","NORTH"
"NYMPAWES_NM_WEST",301612,"NMPC WEST","WEST"
"NYPA-ALCOA14_PA_NORTH",704118,"NYPA NORTH","NORTH"
"NYPA-BNLK15_LI_LONG-ISL",211508,"LIPA LONG ISLAND","LONGIL"
"NYPA-BROOK12_LI_LONG-ISL",211226,"LIPA LONG ISLAND","LONGIL"
"NYPA-COWG25_CE_HUDSONVY",107219,"CON ED HUDSON VLY","HUD VL"
"NYPA-COWH23_CE_MILLWOOD",108228,"CON ED MILLWOOD","MILLWD"
"NYPA-COWI25_CE_DUNWOODI",109180,"CON ED DUNWOODIE","DUNWOD"
"NYPA-EDPA1_NM_WEST",301505,"NMPC WEST","WEST"
"NYPA-EDPB29_NM_GENESEE",302455,"NMPC GENESEE","GENESE"
"NYPA-EDPC2_NM_CENTRAL",303452,"NMPC CENTRAL","CENTRL"
"NYPA-EDPC6_NY_CENTRAL",403442,"NYSEG CENTRAL","CENTRL"
"NYPA-EDPE3_NM_MOHAWKVY",305453,"NMPC MOHAWK VLY","MHK VL"
"NYPA-EDPE7_NY_MOHAWKVY",405438,"NYSEG MOHAWK VLY","MHK VL"
"NYPA-EDPF21_NY_CAPITAL",406439,"NYSEG CAPITAL","CAPITL"
"NYPA-EDPF4_NM_CAPITAL",306454,"NMPC CAPITAL","CAPITL"
"NYPA-EXP_NM_GENESEE",302445,"NMPC GENESEE","GENESE"
"NYPA-EXPA1_NM_WEST",301445,"NMPC WEST","WEST"
"NYPA-EXPA5_NY_WEST",401443,"NYSEG WEST","WEST"
"NYPA-FRCD_PA_NORTH",715017,"NYPA NORTH","NORTH"
"NYPA-GI_NM_CAPITAL",306259,"NMPC CAPITAL","CAPITL"
"NYPA-GMD14_PA_NORTH",704119,"NYPA NORTH","NORTH"
"NYPA-GRPTK12_LI_LONG-ISL",211112,"LIPA LONG ISLAND","LONGIL"
"NYPA-HLFMA1_NM_WEST",301150,"NMPC WEST","WEST"
"NYPA-HLFMF4_NM_CAPITAL",306151,"NMPC CAPITAL","CAPITL"
"NYPA-HLFMJ15_CE_NY-CITY",110152,"CON ED NY CITY","N.Y.C."
"NYPA-IBMH23_CE_MILLWOOD",108179,"CON ED MILLWOOD","MILLWD"
"NYPA-IBMI25_CE_DUNWOODI",109179,"CON ED DUNWOODIE","DUNWOD"
"NYPA-JAFWBLG_NM_CENTRAL",303227,"NMPC CENTRAL","CENTRL"
"NYPA-JFK_CE_NY-CITY",110400,"CON ED NY CITY","N.Y.C."
"NYPA-LAKED31_NM_NORTH",304115,"NMPC NORTH","NORTH"
"NYPA-MADE7_NY_MOHAWKVY",405121,"NYSEG MOHAWK VLY","MHK VL"
"NYPA-MARCYSS_NM_MOHAWKVY",305299,"NMPC MOHAWK VLY","MHK VL"
"NYPA-MAYA1_NM_WEST",301116,"NMPC WEST","WEST"
"NYPA-NYCI25_CE_DUNWOODI",109221,"CON ED DUNWOODIE","DUNWOD"
"NYPA-NYPUJ15_CE_NY-CITY",110220,"CON ED NY CITY","N.Y.C."
"NYPA-P4J15_CE_NY-CITY",110225,"CON ED NY CITY","N.Y.C."
"NYPA-P4J23_CE_MILLWOOD",108223,"CON ED MILLWOOD","MILLWD"
"NYPA-P4J25_CE_DUNWOODI",109224,"CON ED DUNWOODIE","DUNWOD"
"NYPA-P4J31_NM_NORTH",304243,"NMPC NORTH","NORTH"
"NYPA-P4J32_CE_HUDSONVY",107222,"CON ED HUDSON VLY","HUD VL"
"NYPA-PFJA1_NM_WEST",301446,"NMPC WEST","WEST"
"NYPA-PFJB29_NM_GENESEE",302447,"NMPC GENESEE","GENESE"
"NYPA-PFJC2_NM_CENTRAL",303448,"NMPC CENTRAL","CENTRL"
"NYPA-PFJD31_NM_NORTH",304449,"NMPC NORTH","NORTH"
"NYPA-PFJE3_NM_MOHAWKVY",305450,"NMPC MOHAWK VLY","MHK VL"
"NYPA-PFJF4_NM_CAPITAL",306451,"NMPC CAPITAL","CAPITL"
"NYPA-PP-D31_NM_NORTH",304219,"NMPC NORTH","NORTH"
"NYPA-PP-E03_NM_MOHAWKVY",305222,"NMPC MOHAWK VLY","MHK VL"
"NYPA-REP_NM_GENESEE",302444,"NMPC GENESEE","GENESE"
"NYPA-REPA1_NM_WEST",301444,"NMPC WEST","WEST"
"NYPA-RYNLD14_PA_NORTH",704117,"NYPA NORTH","NORTH"
"NYPA-SENYH23_CE_MILLWOOD",108110,"CON ED MILLWOOD","MILLWD"
"NYPA-SENYI25_CE_DUNWOODI",109109,"CON ED DUNWOODIE","DUNWOD"
"NYPA-SENYJ15_CE_NY-CITY",110111,"CON ED NY CITY","N.Y.C."
"NYPA-SENYJ15_PCLB_N.Y.C.01",901111,"CON ED NY CITY","N.Y.C."
"NYPA-SHRLLE3_NM_MOHAWKVY",305114,"NMPC MOHAWK VLY","MHK VL"
"NYPA-SL-AFB_NM_WEST",301468,"NMPC WEST","WEST"
"NYPA-SOLYC2_NM_CENTRAL",303113,"NMPC CENTRAL","CENTRL"
"NYPA-STLCLUS_NM_NORTH",304297,"NMPC NORTH","NORTH"
"NYPA-STLCLUS_PA_NORTH",704297,"NYPA NORTH","NORTH"
"NYPA-STUBNC6_NY_CENTRAL",403120,"NYSEG CENTRAL","CENTRL"
"NYPA12SP_SP_ASHOKAN",507411,"CENT HUD HUDSON VLY","HUD VL"
"NYPA6SP_SP_BRNTWOOD",211405,"LIPA LONG ISLAND","LONGIL"
"NYPADTWS_CH_ASHBWS",507488,"CENT HUD HUDSON VLY","HUD VL"
"NYPADTWS_NM_CRSVISDT",306488,"NMPC CAPITAL","CAPITL"
"NYPASP_SP_AST500",111386,"CON ED NY CITY","N.Y.C."
"NYPASP_SP_CRESCENT",306408,"NMPC CAPITAL","CAPITL"
"NYPASP_SP_GOWANUS",110464,"CON ED NY CITY","N.Y.C."
"NYPASP_SP_GWANSGRP",110386,"CON ED NY CITY","N.Y.C."
"NYPASP_SP_HARLMGRP",112386,"CON ED NY CITY","N.Y.C."
"NYPASP_SP_HELGTGRP",113386,"CON ED NY CITY","N.Y.C."
"NYPASP_SP_HOLTSVILLE",210386,"LIPA LONG ISLAND","LONGIL"
"NYPASP_SP_JARVIS",305410,"NMPC MOHAWK VLY","MHK VL"
"NYPASP_SP_KENSICO",109407,"CON ED DUNWOODIE","DUNWOD"
"NYPASP_SP_KENT",114386,"CON ED NY CITY","N.Y.C."
"NYPASP_SP_NIAGARA",301386,"NMPC WEST","WEST"
"NYPASP_SP_POLETTI1",110406,"CON ED NY CITY","N.Y.C."
"NYPASP_SP_POUCH",115386,"CON ED NY CITY","N.Y.C."
"NYPASP_SP_VISCHER",306409,"NMPC CAPITAL","CAPITL"
"NYPASP_SP_VRNONGRP",116386,"CON ED NY CITY","N.Y.C."
"NYPAVT_VL_CAPITAL",988543,"NMPC CAPITAL","CAPITL"
"NYPAVT_VL_CENTRAL",982543,"NMPC CENTRAL","CENTRL"
"NYPAVT_VL_DUNWOODI",994543,"CON ED DUNWOODIE","DUNWOD"
"NYPAVT_VL_GENESEE",980543,"NMPC GENESEE","GENESE"
"NYPAVT_VL_HUDSONVY",990543,"CON ED HUDSON VLY","HUD VL"
"NYPAVT_VL_LONG-ISL",998543,"LIPA LONG ISLAND","LONGIL"
"NYPAVT_VL_MILLWOOD",992543,"CON ED MILLWOOD","MILLWD"
"NYPAVT_VL_MOHAWKVY",986543,"NMPC MOHAWK VLY","MHK VL"
"NYPAVT_VL_NORTH",984543,"NMPC NORTH","NORTH"
"NYPAVT_VL_NY-CITY",996543,"CON ED NY CITY","N.Y.C."
"NYPAVT_VL_WEST",978543,"NMPC WEST","WEST"
"NYPAVT_VS_CAPITAL",989543,"NMPC CAPITAL","CAPITL"
"NYPAVT_VS_CENTRAL",983543,"NMPC CENTRAL","CENTRL"
"NYPAVT_VS_DUNWOODI",995543,"CON ED DUNWOODIE","DUNWOD"
"NYPAVT_VS_GENESEE",981543,"NMPC GENESEE","GENESE"
"NYPAVT_VS_HUDSONVY",991543,"CON ED HUDSON VLY","HUD VL"
"NYPAVT_VS_LONG-ISL",999543,"LIPA LONG ISLAND","LONGIL"
"NYPAVT_VS_MILLWOOD",993543,"CON ED MILLWOOD","MILLWD"
"NYPAVT_VS_MOHAWKVY",987543,"NMPC MOHAWK VLY","MHK VL"
"NYPAVT_VS_NORTH",985543,"NMPC NORTH","NORTH"
"NYPAVT_VS_NY-CITY",997543,"CON ED NY CITY","N.Y.C."
"NYPAVT_VS_WEST",979543,"NMPC WEST","WEST"
"NYQUSTVT_VL_CAPITAL",988993,"NMPC CAPITAL","CAPITL"
"NYQUSTVT_VL_CAPITAL2",966993,"NMPC CAPITAL","CAPITL"
"NYQUSTVT_VL_CAPITAL3",944993,"NMPC CAPITAL","CAPITL"
"NYQUSTVT_VL_CENTRAL",982993,"NMPC CENTRAL","CENTRL"
"NYQUSTVT_VL_CENTRAL2",960993,"NMPC CENTRAL","CENTRL"
"NYQUSTVT_VL_CENTRAL3",938993,"NMPC CENTRAL","CENTRL"
"NYQUSTVT_VL_DUNWOODI",994993,"CON ED DUNWOODIE","DUNWOD"
"NYQUSTVT_VL_DUNWOODI2",972993,"CON ED DUNWOODIE","DUNWOD"
"NYQUSTVT_VL_DUNWOODI3",950993,"CON ED DUNWOODIE","DUNWOD"
"NYQUSTVT_VL_GENESEE",980993,"NMPC GENESEE","GENESE"
"NYQUSTVT_VL_GENESEE2",958993,"NMPC GENESEE","GENESE"
"NYQUSTVT_VL_GENESEE3",936993,"NMPC GENESEE","GENESE"
"NYQUSTVT_VL_HUDSONVY",990993,"O&R HUDSON VLY","HUD VL"
"NYQUSTVT_VL_HUDSONVY2",968993,"O&R HUDSON VLY","HUD VL"
"NYQUSTVT_VL_HUDSONVY3",946993,"O&R HUDSON VLY","HUD VL"
"NYQUSTVT_VL_LONG-ISL",998993,"LIPA LONG ISLAND","LONGIL"
"NYQUSTVT_VL_LONG-ISL2",976993,"LIPA LONG ISLAND","LONGIL"
"NYQUSTVT_VL_LONG-ISL3",954993,"LIPA LONG ISLAND","LONGIL"
"NYQUSTVT_VL_MILLWOOD",992993,"CON ED MILLWOOD","MILLWD"
"NYQUSTVT_VL_MILLWOOD2",970993,"CON ED MILLWOOD","MILLWD"
"NYQUSTVT_VL_MILLWOOD3",948993,"CON ED MILLWOOD","MILLWD"
"NYQUSTVT_VL_MOHAWKVY",986993,"NMPC MOHAWK VLY","MHK VL"
"NYQUSTVT_VL_MOHAWKVY2",964993,"NMPC MOHAWK VLY","MHK VL"
"NYQUSTVT_VL_MOHAWKVY3",942993,"NMPC MOHAWK VLY","MHK VL"
"NYQUSTVT_VL_NORTH",984993,"NMPC NORTH","NORTH"
"NYQUSTVT_VL_NORTH2",962993,"NMPC NORTH","NORTH"
"NYQUSTVT_VL_NORTH3",940993,"NMPC NORTH","NORTH"
"NYQUSTVT_VL_NY-CITY",996993,"CON ED NY CITY","N.Y.C."
"NYQUSTVT_VL_NY-CITY2",974993,"CON ED NY CITY","N.Y.C."
"NYQUSTVT_VL_NY-CITY3",952993,"CON ED NY CITY","N.Y.C."
"NYQUSTVT_VL_WEST",978993,"NMPC WEST","WEST"
"NYQUSTVT_VL_WEST2",956993,"NMPC WEST","WEST"
"NYQUSTVT_VL_WEST3",934993,"NMPC WEST","WEST"
"NYQUSTVT_VS_CAPITAL",989993,"NMPC CAPITAL","CAPITL"
"NYQUSTVT_VS_CAPITAL2",967993,"NMPC CAPITAL","CAPITL"
"NYQUSTVT_VS_CAPITAL3",945993,"NMPC CAPITAL","CAPITL"
"NYQUSTVT_VS_CENTRAL",983993,"NMPC CENTRAL","CENTRL"
"NYQUSTVT_VS_CENTRAL2",961993,"NMPC CENTRAL","CENTRL"
"NYQUSTVT_VS_CENTRAL3",939993,"NMPC CENTRAL","CENTRL"
"NYQUSTVT_VS_DUNWOODI",995993,"CON ED DUNWOODIE","DUNWOD"
"NYQUSTVT_VS_DUNWOODI2",973993,"CON ED DUNWOODIE","DUNWOD"
"NYQUSTVT_VS_DUNWOODI3",951993,"CON ED DUNWOODIE","DUNWOD"
"NYQUSTVT_VS_GENESEE",981993,"NMPC GENESEE","GENESE"
"NYQUSTVT_VS_GENESEE2",959993,"NMPC GENESEE","GENESE"
"NYQUSTVT_VS_GENESEE3",937993,"NMPC GENESEE","GENESE"
"NYQUSTVT_VS_HUDSONVY",991993,"O&R HUDSON VLY","HUD VL"
"NYQUSTVT_VS_HUDSONVY2",969993,"O&R HUDSON VLY","HUD VL"
"NYQUSTVT_VS_HUDSONVY3",947993,"O&R HUDSON VLY","HUD VL"
"NYQUSTVT_VS_LONG-ISL",999993,"LIPA LONG ISLAND","LONGIL"
"NYQUSTVT_VS_LONG-ISL2",977993,"LIPA LONG ISLAND","LONGIL"
"NYQUSTVT_VS_LONG-ISL3",955993,"LIPA LONG ISLAND","LONGIL"
"NYQUSTVT_VS_MILLWOOD",993993,"CON ED MILLWOOD","MILLWD"
"NYQUSTVT_VS_MILLWOOD2",971993,"CON ED MILLWOOD","MILLWD"
"NYQUSTVT_VS_MILLWOOD3",949993,"CON ED MILLWOOD","MILLWD"
"NYQUSTVT_VS_MOHAWKVY",987993,"NMPC MOHAWK VLY","MHK VL"
"NYQUSTVT_VS_MOHAWKVY2",965993,"NMPC MOHAWK VLY","MHK VL"
"NYQUSTVT_VS_MOHAWKVY3",943993,"NMPC MOHAWK VLY","MHK VL"
"NYQUSTVT_VS_NORTH",985993,"NMPC NORTH","NORTH"
"NYQUSTVT_VS_NORTH2",963993,"NMPC NORTH","NORTH"
"NYQUSTVT_VS_NORTH3",941993,"NMPC NORTH","NORTH"
"NYQUSTVT_VS_NY-CITY",997993,"CON ED NY CITY","N.Y.C."
"NYQUSTVT_VS_NY-CITY2",975993,"CON ED NY CITY","N.Y.C."
"NYQUSTVT_VS_NY-CITY3",953993,"CON ED NY CITY","N.Y.C."
"NYQUSTVT_VS_WEST",979993,"NMPC WEST","WEST"
"NYQUSTVT_VS_WEST2",957993,"NMPC WEST","WEST"
"NYQUSTVT_VS_WEST3",935993,"NMPC WEST","WEST"
"NYS_NM_CAPITAL",306695,"NMPC CAPITAL","CAPITL"
"NYS_NM_CENTRAL",303695,"NMPC CENTRAL","CENTRL"
"NYS_NM_GENESEE",302695,"NMPC GENESEE","GENESE"
"NYS_NM_MOHAWKVY",305695,"NMPC MOHAWK VLY","MHK VL"
"NYS_NM_NORTH",304695,"NMPC NORTH","NORTH"
"NYS_NM_WEST",301695,"NMPC WEST","WEST"
"NYSEGVT_VL_CAPITAL",988478,"NYSEG CAPITAL","CAPITL"
"NYSEGVT_VL_CENTRAL",982478,"NYSEG CENTRAL","CENTRL"
"NYSEGVT_VL_HUDSONVY",990478,"NYSEG HUDSON VLY","HUD VL"
"NYSEGVT_VL_MILLWOOD",992478,"NYSEG MILLWOOD","MILLWD"
"NYSEGVT_VL_MOHAWKVY",986478,"NYSEG MOHAWK VLY","MHK VL"
"NYSEGVT_VL_NORTH",984478,"NYSEG NORTH","NORTH"
"NYSEGVT_VL_WEST",978478,"NYSEG WEST","WEST"
"NYSEGVT_VS_CAPITAL",989478,"NYSEG CAPITAL","CAPITL"
"NYSEGVT_VS_CENTRAL",983478,"NYSEG CENTRAL","CENTRL"
"NYSEGVT_VS_HUDSONVY",991478,"NYSEG HUDSON VLY","HUD VL"
"NYSEGVT_VS_MILLWOOD",993478,"NYSEG MILLWOOD","MILLWD"
"NYSEGVT_VS_MOHAWKVY",987478,"NYSEG MOHAWK VLY","MHK VL"
"NYSEGVT_VS_NORTH",985478,"NYSEG NORTH","NORTH"
"NYSEGVT_VS_WEST",979478,"NYSEG WEST","WEST"
"O&R_OR_HUDSONVY",607106,"O&R HUDSON VLY","HUD VL"
"O&R_PCLB_HUD VL01",901106,"O&R HUDSON VLY","HUD VL"
"O&R_PCLB_HUD VL02",902106,"O&R HUDSON VLY","HUD VL"
"OAKTRDVT_VL_CAPITAL",988887,"NMPC CAPITAL","CAPITL"
"OAKTRDVT_VL_CENTRAL",982887,"NMPC CENTRAL","CENTRL"
"OAKTRDVT_VL_DUNWOODI",994887,"CON ED DUNWOODIE","DUNWOD"
"OAKTRDVT_VL_GENESEE",980887,"NMPC GENESEE","GENESE"
"OAKTRDVT_VL_HUDSONVY",990887,"CENT HUD HUDSON VLY","HUD VL"
"OAKTRDVT_VL_LONG-ISL",998887,"LIPA LONG ISLAND","LONGIL"
"OAKTRDVT_VL_MILLWOOD",992887,"CON ED MILLWOOD","MILLWD"
"OAKTRDVT_VL_MOHAWKVY",986887,"CENT HUD MOHAWK VLY","MHK VL"
"OAKTRDVT_VL_NORTH",984887,"NMPC NORTH","NORTH"
"OAKTRDVT_VL_NY-CITY",996887,"CON ED NY CITY","N.Y.C."
"OAKTRDVT_VL_WEST",978887,"NMPC WEST","WEST"
"OAKTRDVT_VS_CAPITAL",989887,"NMPC CAPITAL","CAPITL"
"OAKTRDVT_VS_CENTRAL",983887,"NMPC CENTRAL","CENTRL"
"OAKTRDVT_VS_DUNWOODI",995887,"CON ED DUNWOODIE","DUNWOD"
"OAKTRDVT_VS_GENESEE",981887,"NMPC GENESEE","GENESE"
"OAKTRDVT_VS_HUDSONVY",991887,"CENT HUD HUDSON VLY","HUD VL"
"OAKTRDVT_VS_LONG-ISL",999887,"LIPA LONG ISLAND","LONGIL"
"OAKTRDVT_VS_MILLWOOD",993887,"CON ED MILLWOOD","MILLWD"
"OAKTRDVT_VS_MOHAWKVY",987887,"CENT HUD MOHAWK VLY","MHK VL"
"OAKTRDVT_VS_NORTH",985887,"NMPC NORTH","NORTH"
"OAKTRDVT_VS_NY-CITY",997887,"CON ED NY CITY","N.Y.C."
"OAKTRDVT_VS_WEST",979887,"NMPC WEST","WEST"
"OASIS_CE_DUNWOODI",109689,"CON ED DUNWOODIE","DUNWOD"
"OASIS_CE_MILLWOOD",108689,"CON ED MILLWOOD","MILLWD"
"OASIS_CE_NY-CITY",110689,"CON ED NY CITY","N.Y.C."
"OATKAMLK_NM_GENESEE",302336,"NMPC GENESEE","GENESE"
"OCPRVT_VL_CAPITAL",988767,"NYSEG CAPITAL","CAPITL"
"OCPRVT_VL_CAPITAL2",966767,"NMPC CAPITAL","CAPITL"
"OCPRVT_VL_CAPITAL3",944767,"NMPC CAPITAL","CAPITL"
"OCPRVT_VL_CENTRAL",982767,"NYSEG CENTRAL","CENTRL"
"OCPRVT_VL_CENTRAL2",960767,"NMPC CENTRAL","CENTRL"
"OCPRVT_VL_CENTRAL3",938767,"NMPC CENTRAL","CENTRL"
"OCPRVT_VL_DUNWOODI",994767,"CON ED DUNWOODIE","DUNWOD"
"OCPRVT_VL_DUNWOODI2",972767,"CON ED DUNWOODIE","DUNWOD"
"OCPRVT_VL_DUNWOODI3",950767,"CON ED DUNWOODIE","DUNWOD"
"OCPRVT_VL_GENESEE",980767,"RG&E GENESEE","GENESE"
"OCPRVT_VL_GENESEE2",958767,"NMPC GENESEE","GENESE"
"OCPRVT_VL_GENESEE3",936767,"NMPC GENESEE","GENESE"
"OCPRVT_VL_HUDSONVY",990767,"NYSEG HUDSON VLY","HUD VL"
"OCPRVT_VL_HUDSONVY2",968767,"CENT HUD HUDSON VLY","HUD VL"
"OCPRVT_VL_HUDSONVY3",946767,"CENT HUD HUDSON VLY","HUD VL"
"OCPRVT_VL_LONG-ISL",998767,"LIPA LONG ISLAND","LONGIL"
"OCPRVT_VL_LONG-ISL2",976767,"LIPA LONG ISLAND","LONGIL"
"OCPRVT_VL_LONG-ISL3",954767,"LIPA LONG ISLAND","LONGIL"
"OCPRVT_VL_MILLWOOD",992767,"CON ED MILLWOOD","MILLWD"
"OCPRVT_VL_MILLWOOD2",970767,"CON ED MILLWOOD","MILLWD"
"OCPRVT_VL_MILLWOOD3",948767,"CON ED MILLWOOD","MILLWD"
"OCPRVT_VL_MOHAWKVY",986767,"NYSEG MOHAWK VLY","MHK VL"
"OCPRVT_VL_MOHAWKVY2",964767,"CENT HUD MOHAWK VLY","MHK VL"
"OCPRVT_VL_MOHAWKVY3",942767,"CENT HUD MOHAWK VLY","MHK VL"
"OCPRVT_VL_NORTH",984767,"NYSEG NORTH","NORTH"
"OCPRVT_VL_NORTH2",962767,"NMPC NORTH","NORTH"
"OCPRVT_VL_NORTH3",940767,"NMPC NORTH","NORTH"
"OCPRVT_VL_NY-CITY",996767,"CON ED NY CITY","N.Y.C."
"OCPRVT_VL_NY-CITY2",974767,"CON ED NY CITY","N.Y.C."
"OCPRVT_VL_NY-CITY3",952767,"CON ED NY CITY","N.Y.C."
"OCPRVT_VL_WEST",978767,"NYSEG WEST","WEST"
"OCPRVT_VL_WEST2",956767,"NMPC WEST","WEST"
"OCPRVT_VL_WEST3",934767,"NMPC WEST","WEST"
"OCPRVT_VS_CAPITAL",989767,"NYSEG CAPITAL","CAPITL"
"OCPRVT_VS_CAPITAL2",967767,"NMPC CAPITAL","CAPITL"
"OCPRVT_VS_CAPITAL3",945767,"NMPC CAPITAL","CAPITL"
"OCPRVT_VS_CENTRAL",983767,"NYSEG CENTRAL","CENTRL"
"OCPRVT_VS_CENTRAL2",961767,"NMPC CENTRAL","CENTRL"
"OCPRVT_VS_CENTRAL3",939767,"NMPC CENTRAL","CENTRL"
"OCPRVT_VS_DUNWOODI",995767,"CON ED DUNWOODIE","DUNWOD"
"OCPRVT_VS_DUNWOODI2",973767,"CON ED DUNWOODIE","DUNWOD"
"OCPRVT_VS_DUNWOODI3",951767,"CON ED DUNWOODIE","DUNWOD"
"OCPRVT_VS_GENESEE",981767,"RG&E GENESEE","GENESE"
"OCPRVT_VS_GENESEE2",959767,"NMPC GENESEE","GENESE"
"OCPRVT_VS_GENESEE3",937767,"NMPC GENESEE","GENESE"
"OCPRVT_VS_HUDSONVY",991767,"NYSEG HUDSON VLY","HUD VL"
"OCPRVT_VS_HUDSONVY2",969767,"CENT HUD HUDSON VLY","HUD VL"
"OCPRVT_VS_HUDSONVY3",947767,"CENT HUD HUDSON VLY","HUD VL"
"OCPRVT_VS_LONG-ISL",999767,"LIPA LONG ISLAND","LONGIL"
"OCPRVT_VS_LONG-ISL2",977767,"LIPA LONG ISLAND","LONGIL"
"OCPRVT_VS_LONG-ISL3",955767,"LIPA LONG ISLAND","LONGIL"
"OCPRVT_VS_MILLWOOD",993767,"CON ED MILLWOOD","MILLWD"
"OCPRVT_VS_MILLWOOD2",971767,"CON ED MILLWOOD","MILLWD"
"OCPRVT_VS_MILLWOOD3",949767,"CON ED MILLWOOD","MILLWD"
"OCPRVT_VS_MOHAWKVY",987767,"NYSEG MOHAWK VLY","MHK VL"
"OCPRVT_VS_MOHAWKVY2",965767,"CENT HUD MOHAWK VLY","MHK VL"
"OCPRVT_VS_MOHAWKVY3",943767,"CENT HUD MOHAWK VLY","MHK VL"
"OCPRVT_VS_NORTH",985767,"NYSEG NORTH","NORTH"
"OCPRVT_VS_NORTH2",963767,"NMPC NORTH","NORTH"
"OCPRVT_VS_NORTH3",941767,"NMPC NORTH","NORTH"
"OCPRVT_VS_NY-CITY",997767,"CON ED NY CITY","N.Y.C."
"OCPRVT_VS_NY-CITY2",975767,"CON ED NY CITY","N.Y.C."
"OCPRVT_VS_NY-CITY3",953767,"CON ED NY CITY","N.Y.C."
"OCPRVT_VS_WEST",979767,"NYSEG WEST","WEST"
"OCPRVT_VS_WEST2",957767,"NMPC WEST","WEST"
"OCPRVT_VS_WEST3",935767,"NMPC WEST","WEST"
"OGS_CE_DUNWOODI",109477,"CON ED DUNWOODIE","DUNWOD"
"OGS_CE_MILLWOOD",108477,"CON ED MILLWOOD","MILLWD"
"OGS_CE_NY-CITY",110477,"CON ED NY CITY","N.Y.C."
"OGS_CH_HUDSONVY",507477,"CENT HUD HUDSON VLY","HUD VL"
"OGS_CH_MOHAWKVY",505477,"CENT HUD MOHAWK VLY","MHK VL"
"OGS_NM_CAPITAL",306477,"NMPC CAPITAL","CAPITL"
"OGS_NM_CENTRAL",303477,"NMPC CENTRAL","CENTRL"
"OGS_NM_GENESEE",302477,"NMPC GENESEE","GENESE"
"OGS_NM_MOHAWKVY",305477,"NMPC MOHAWK VLY","MHK VL"
"OGS_NM_NORTH",304477,"NMPC NORTH","NORTH"
"OGS_NM_WEST",301477,"NMPC WEST","WEST"
"OGS_NY_CAPITAL",406477,"NYSEG CAPITAL","CAPITL"
"OGS_NY_CENTRAL",403477,"NYSEG CENTRAL","CENTRL"
"OGS_NY_HUDSONVY",407477,"NYSEG HUDSON VLY","HUD VL"
"OGS_NY_MILLWOOD",408477,"NYSEG MILLWOOD","MILLWD"
"OGS_NY_MOHAWKVY",405477,"NYSEG MOHAWK VLY","MHK VL"
"OGS_NY_NORTH",404477,"NYSEG NORTH","NORTH"
"OGS_NY_WEST",401477,"NYSEG WEST","WEST"
"OGS_OR_HUDSONVY",607477,"O&R HUDSON VLY","HUD VL"
"OGS_RG_GENESEE",802477,"RG&E GENESEE","GENESE"
"OH_LOAD_PROXY",55859,"OH-AC","O H"
"OLDLANVT_VL_CAPITAL",988575,"NMPC CAPITAL","CAPITL"
"OLDLANVT_VL_CENTRAL",982575,"NMPC CENTRAL","CENTRL"
"OLDLANVT_VL_DUNWOODI",994575,"CON ED DUNWOODIE","DUNWOD"
